"x"	"name"	"relation"	"relation_name"	"value"
"http://rdf.freebase.com/ns/en.morocco"	"Morocco"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	118612351716
"http://rdf.freebase.com/ns/en.philippines"	"Philippines"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	73549204853
"http://rdf.freebase.com/ns/en.zambia"	"Zambia"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	6483788930
"http://rdf.freebase.com/ns/en.earth"	"Earth"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	26413736912200
"http://rdf.freebase.com/ns/en.turkey"	"Turkey"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	8140
"http://rdf.freebase.com/ns/en.ogemaw_county"	"Ogemaw County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	579
"http://rdf.freebase.com/ns/en.ogemaw_county"	"Ogemaw County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_3"	"50th percentile rent - 3 br"	768
"http://rdf.freebase.com/ns/en.ogemaw_county"	"Ogemaw County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_1"	"50th percentile rent - 1 br"	470
"http://rdf.freebase.com/ns/m.0nbvl1b"	"IKEA PS HÅVET Sofa bed Gräsbo white"	"http://rdf.freebase.com/ns/business.consumer_product.msrp"	"MSRP"	449
"http://rdf.freebase.com/ns/en.bhutan"	"Bhutan"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	490
"http://rdf.freebase.com/ns/en.iraq"	"Iraq"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	3460
"http://rdf.freebase.com/ns/en.saint_lucia"	"Saint Lucia"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	5620
"http://rdf.freebase.com/ns/en.oman"	"Oman"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	9310
"http://rdf.freebase.com/ns/en.sierra_leone"	"Sierra Leone"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	440
"http://rdf.freebase.com/ns/en.argentina"	"Argentina"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	703278101130
"http://rdf.freebase.com/ns/en.cote_divoire"	"Côte d’Ivoire"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	29805867220
"http://rdf.freebase.com/ns/en.niger"	"Niger"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	3855614453
"http://rdf.freebase.com/ns/en.senegal"	"Senegal"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	4397471888
"http://rdf.freebase.com/ns/en.uzbekistan_russia"	"Uzbekistan"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	37354369077
"http://rdf.freebase.com/ns/en.belgium"	"Belgium"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	19700
"http://rdf.freebase.com/ns/en.romania"	"Romania"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	104351075553
"http://rdf.freebase.com/ns/en.hungary"	"Hungary"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	85345176686
"http://rdf.freebase.com/ns/en.malta"	"Malta"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	5049920570
"http://rdf.freebase.com/ns/en.custer_county_montana"	"Custer County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_0"	"50th percentile rent - 0 br"	374
"http://rdf.freebase.com/ns/en.oldham_county"	"Oldham County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_4"	"50th percentile rent - 4 br"	1063
"http://rdf.freebase.com/ns/en.oldham_county"	"Oldham County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_3"	"50th percentile rent - 3 br"	1024
"http://rdf.freebase.com/ns/en.tama_county"	"Tama County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_3"	"50th percentile rent - 3 br"	762
"http://rdf.freebase.com/ns/en.tama_county"	"Tama County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_0"	"50th percentile rent - 0 br"	451
"http://rdf.freebase.com/ns/en.ravalli_county"	"Ravalli County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_0"	"50th percentile rent - 0 br"	476
"http://rdf.freebase.com/ns/en.ravalli_county"	"Ravalli County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	687
"http://rdf.freebase.com/ns/en.ravalli_county"	"Ravalli County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_1"	"50th percentile rent - 1 br"	541
"http://rdf.freebase.com/ns/en.colombia"	"Colombia"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	4770
"http://rdf.freebase.com/ns/en.nigeria"	"Nigeria"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	1320
"http://rdf.freebase.com/ns/en.rwanda"	"Rwanda"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	480
"http://rdf.freebase.com/ns/en.bangladesh"	"Bangladesh"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	41030540935
"http://rdf.freebase.com/ns/en.gabon"	"Gabon"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	7594584682
"http://rdf.freebase.com/ns/en.nigeria"	"Nigeria"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	199755152796
"http://rdf.freebase.com/ns/en.palau"	"Palau"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	217059074
"http://rdf.freebase.com/ns/en.senegal"	"Senegal"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	5949770127
"http://rdf.freebase.com/ns/en.thailand"	"Thailand"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	583284776462
"http://rdf.freebase.com/ns/en.tanzania"	"Tanzania"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	12386807207
"http://rdf.freebase.com/ns/en.swedem"	"Sweden"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	21370
"http://rdf.freebase.com/ns/en.united_states_of_america"	"United States of America"	"http://rdf.freebase.com/ns/location.statistical_region.gni_per_capita_in_ppp_dollars"	"GNI per capita in PPP dollars"	30500
"http://rdf.freebase.com/ns/en.turkey"	"Turkey"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	1276554086220
"http://rdf.freebase.com/ns/en.malta"	"Malta"	"http://rdf.freebase.com/ns/location.statistical_region.gni_in_ppp_dollars"	"GNI in PPP dollars"	5344562817
"http://rdf.freebase.com/ns/en.ogemaw_county"	"Ogemaw County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_4"	"50th percentile rent - 4 br"	860
"http://rdf.freebase.com/ns/en.custer_county_montana"	"Custer County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_3"	"50th percentile rent - 3 br"	840
"http://rdf.freebase.com/ns/en.custer_county_montana"	"Custer County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_4"	"50th percentile rent - 4 br"	1017
"http://rdf.freebase.com/ns/en.custer_county_montana"	"Custer County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	577
"http://rdf.freebase.com/ns/en.oldham_county"	"Oldham County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_0"	"50th percentile rent - 0 br"	542
"http://rdf.freebase.com/ns/en.grant_county_kentucky"	"Grant County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_3"	"50th percentile rent - 3 br"	888
"http://rdf.freebase.com/ns/en.grant_county_kentucky"	"Grant County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_1"	"50th percentile rent - 1 br"	581
"http://rdf.freebase.com/ns/en.grant_county_kentucky"	"Grant County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	740
"http://rdf.freebase.com/ns/en.tama_county"	"Tama County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_4"	"50th percentile rent - 4 br"	819
"http://rdf.freebase.com/ns/en.hancock_county_iowa"	"Hancock County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	540
"http://rdf.freebase.com/ns/en.custer_county_montana"	"Custer County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_1"	"50th percentile rent - 1 br"	522
"http://rdf.freebase.com/ns/en.oldham_county"	"Oldham County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	727
"http://rdf.freebase.com/ns/en.oldham_county"	"Oldham County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_1"	"50th percentile rent - 1 br"	616
"http://rdf.freebase.com/ns/en.grant_county_kentucky"	"Grant County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_4"	"50th percentile rent - 4 br"	964
"http://rdf.freebase.com/ns/en.grant_county_kentucky"	"Grant County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_0"	"50th percentile rent - 0 br"	482
"http://rdf.freebase.com/ns/en.tama_county"	"Tama County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_1"	"50th percentile rent - 1 br"	463
"http://rdf.freebase.com/ns/en.tama_county"	"Tama County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	584
"http://rdf.freebase.com/ns/en.hancock_county_iowa"	"Hancock County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_3"	"50th percentile rent - 3 br"	692
"http://rdf.freebase.com/ns/en.hancock_county_iowa"	"Hancock County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_1"	"50th percentile rent - 1 br"	428
"http://rdf.freebase.com/ns/en.warrick_county"	"Warrick County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_4"	"50th percentile rent - 4 br"	930
"http://rdf.freebase.com/ns/en.warrick_county"	"Warrick County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_0"	"50th percentile rent - 0 br"	453
"http://rdf.freebase.com/ns/en.warrick_county"	"Warrick County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_1"	"50th percentile rent - 1 br"	539
"http://rdf.freebase.com/ns/en.warrick_county"	"Warrick County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	662
"http://rdf.freebase.com/ns/en.die_hard"	"Die Hard"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	28000000
"http://rdf.freebase.com/ns/en.washington_parish"	"Washington Parish"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	506
"http://rdf.freebase.com/ns/en.washington_parish"	"Washington Parish"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_0"	"50th percentile rent - 0 br"	420
"http://rdf.freebase.com/ns/en.boston_young_mens_christian_union"	"Boston Young Men's Christian Union"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	13635858
"http://rdf.freebase.com/ns/en.huntingdon_college"	"Huntingdon College"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	73738415
"http://rdf.freebase.com/ns/m.0j9wc67"	"Clark Memorial Library Central Library"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	248537
"http://rdf.freebase.com/ns/m.0j9wdsp"	"Prospect Park Free Library Central Library"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	88676
"http://rdf.freebase.com/ns/en.madison_community_cooperative"	"Madison Community Cooperative"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	847626
"http://rdf.freebase.com/ns/en.retail_wholesale_and_department_store_union"	"Retail, Wholesale and Department Store Union"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	12673397
"http://rdf.freebase.com/ns/en.great_plains_transportation_museum"	"Great Plains Transportation Museum"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	311761
"http://rdf.freebase.com/ns/en.american_college_of_nutrition"	"American College of Nutrition"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	209376
"http://rdf.freebase.com/ns/en.central_arkansas_telephone_cooperative"	"Central Arkansas Telephone Cooperative"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	27237569
"http://rdf.freebase.com/ns/en.new_york_military_academy"	"New York Military Academy"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	2703341
"http://rdf.freebase.com/ns/en.hancock_county_iowa"	"Hancock County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_4"	"50th percentile rent - 4 br"	715
"http://rdf.freebase.com/ns/en.hancock_county_iowa"	"Hancock County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_0"	"50th percentile rent - 0 br"	390
"http://rdf.freebase.com/ns/en.warrick_county"	"Warrick County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_3"	"50th percentile rent - 3 br"	817
"http://rdf.freebase.com/ns/en.clear_creek_county"	"Clear Creek County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_4"	"50th percentile rent - 4 br"	1475
"http://rdf.freebase.com/ns/en.clear_creek_county"	"Clear Creek County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_2"	"50th percentile rent - 2 br"	891
"http://rdf.freebase.com/ns/en.clear_creek_county"	"Clear Creek County"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_0"	"50th percentile rent - 0 br"	617
"http://rdf.freebase.com/ns/en.washington_parish"	"Washington Parish"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_3"	"50th percentile rent - 3 br"	690
"http://rdf.freebase.com/ns/en.washington_parish"	"Washington Parish"	"http://rdf.freebase.com/ns/location.statistical_region.rent50_1"	"50th percentile rent - 1 br"	450
"http://rdf.freebase.com/ns/en.fox_creek_high_school"	"Fox Creek High School"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	5394250
"http://rdf.freebase.com/ns/en.bel_air_country_club"	"Bel-Air Country Club"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	18526612
"http://rdf.freebase.com/ns/en.ballet_east_dance_company"	"Ballet East Dance Company"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	129307
"http://rdf.freebase.com/ns/en.massachusetts_medical_society"	"Massachusetts Medical Society"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	118945296
"http://rdf.freebase.com/ns/en.nova_charter_school"	"Nova Charter School"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	5217538
"http://rdf.freebase.com/ns/en.caramoor_center_for_music_and_the_arts_inc"	"Caramoor Center for Music and the Arts Inc."	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	12332150
"http://rdf.freebase.com/ns/m.02csx8"	"St. Paul's School"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	60637715
"http://rdf.freebase.com/ns/en.finley_hospital"	"Finley Hospital"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	136923367
"http://rdf.freebase.com/ns/en.moravian_academy"	"Moravian Academy"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	17943281
"http://rdf.freebase.com/ns/m.0cp0kt9"	"Nur Islamic School of Louisville"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	304008
"http://rdf.freebase.com/ns/en.longwood_cricket_club"	"Longwood Cricket Club"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	4878857
"http://rdf.freebase.com/ns/m.0j8wpfg"	"Oliver Wolcott Library Central Library"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	803887
